,°¸Àý1,°¸Àý2,sim_w2v,sim_original,sim_vsm,sim_BERT,sim_Human
1027,0425\18.json,0425\93.json,0.479,0.466,0.5725025740766716,0.611185763,0.5215
1028,0425\18.json,0425\94.json,0.500,0.443,0.5848976518656018,0.627926258,0.5272032862763285
1029,0425\18.json,0425\95.json,0.678,0.641,0.6271815075053181,0.623938546,0.7259018778721877
1030,0425\18.json,0425\96.json,0.577,0.537,0.6153846153846154,0.578721925,0.598373671395594
1031,0425\18.json,0425\97.json,0.504,0.457,0.5384615384615385,0.566571748,0.520544308566871
1032,0425\18.json,0425\98.json,0.705,0.693,0.6805446536716204,0.532176531,0.7855000000000001
1033,0425\18.json,0425\99.json,0.536,0.523,0.5826856325833838,0.536784269,0.5470701085237044
1034,0425\19.json,0425\2.json,0.720,0.695,0.6158402871356008,0.444956356,0.7493544972870135
1035,0425\19.json,0425\20.json,0.772,0.765,0.7315635209502898,0.436647304,0.8290276345932042
1036,0425\19.json,0425\21.json,0.716,0.683,0.5879447357921312,0.447444266,0.6975
1037,0425\19.json,0425\22.json,0.731,0.693,0.5879447357921312,0.681180873,0.7530699634095015
1038,0425\19.json,0425\23.json,0.652,0.639,0.6420578831241025,0.68105191,0.7404879525575555
1039,0425\19.json,0425\24.json,0.566,0.537,0.5773502691896257,0.685510159,0.5293544972870134
1040,0425\19.json,0425\25.json,0.705,0.658,0.5185185185185185,0.68481414,0.7616666666666667
1041,0425\19.json,0425\26.json,0.580,0.514,0.510688230856951,0.575625985,0.5272032862763285
1042,0425\19.json,0425\27.json,0.723,0.658,0.5499719409228703,0.562476873,0.7472032862763285
1043,0425\19.json,0425\28.json,0.710,0.668,0.6154574548966636,0.605980456,0.7616666666666667
1044,0425\19.json,0425\29.json,0.706,0.670,0.5744269579035527,0.607029691,0.6975
1045,0425\19.json,0425\3.json,0.554,0.514,0.5594309277855157,0.754407183,0.5416666666666667
1046,0425\19.json,0425\30.json,0.605,0.580,0.6038810848771178,0.75343466,0.601916147992235
1047,0425\19.json,0425\31.json,0.728,0.708,0.6564879518897745,0.755281836,0.7493544972870135
1048,0425\19.json,0425\32.json,0.575,0.539,0.5744269579035527,0.751403064,0.5546269499315662
1049,0425\19.json,0425\33.json,0.634,0.579,0.528395949267478,0.666331132,0.6784361769871773
1050,0425\19.json,0425\34.json,0.720,0.704,0.5925925925925926,0.646746113,0.795613403658327
1051,0425\19.json,0425\35.json,0.693,0.668,0.5892556509887896,0.646746113,0.7199536559755124
1052,0425\19.json,0425\36.json,0.714,0.683,0.6024640760767093,0.645166074,0.6975
1053,0425\19.json,0425\37.json,0.709,0.672,0.5879447357921312,0.672042191,0.7530699634095015
1054,0425\19.json,0425\38.json,0.571,0.539,0.5896919751144688,0.682607892,0.47750000000000004
1055,0425\19.json,0425\39.json,0.564,0.525,0.5739640213948523,0.68403548,0.47750000000000004
1056,0425\19.json,0425\4.json,0.517,0.500,0.5618006477335896,0.682155016,0.5293544972870134
1057,0425\19.json,0425\40.json,0.752,0.720,0.6735753140545634,0.647822678,0.7616666666666667
1058,0425\19.json,0425\41.json,0.580,0.573,0.6154574548966636,0.647822678,0.5747271824131504
1059,0425\19.json,0425\42.json,0.674,0.636,0.5499719409228703,0.595014559,0.6975
1060,0425\19.json,0425\43.json,0.703,0.649,0.5618006477335896,0.591486622,0.6975
1061,0425\19.json,0425\44.json,0.721,0.672,0.5892556509887896,0.60585784,0.7789972120530083
1062,0425\19.json,0425\45.json,0.542,0.500,0.5333964609104418,0.605479266,0.5330699634095015
1063,0425\19.json,0425\46.json,0.734,0.718,0.6285393610547089,0.536519183,0.799057783563342
1064,0425\19.json,0425\47.json,0.668,0.624,0.5618006477335896,0.537274846,0.7292542648054294
1065,0425\19.json,0425\48.json,0.592,0.560,0.6019292654288461,0.547731334,0.584924460696515
1066,0425\19.json,0425\49.json,0.719,0.677,0.6019292654288461,0.528154135,0.775523619385014
1067,0425\19.json,0425\5.json,0.628,0.590,0.510688230856951,0.550244311,0.6975
1068,0425\19.json,0425\50.json,0.525,0.491,0.510688230856951,0.551273841,0.47750000000000004
1069,0425\19.json,0425\51.json,0.689,0.649,0.5499719409228703,0.52095494,0.7472032862763285
1070,0425\19.json,0425\52.json,0.516,0.478,0.5333964609104418,0.606754043,0.47750000000000004
1071,0425\19.json,0425\53.json,0.604,0.560,0.5744269579035527,0.640672717,0.47750000000000004
1072,0425\19.json,0425\54.json,0.742,0.731,0.5610836076867821,0.640473425,0.7945643627942403
1073,0425\19.json,0425\55.json,0.706,0.695,0.6158402871356008,0.640417278,0.7493544972870135
1074,0425\19.json,0425\56.json,0.604,0.512,0.5459486832355505,0.549829841,0.47750000000000004
1075,0425\19.json,0425\57.json,0.702,0.670,0.629940788348712,0.575001845,0.7616666666666667
1076,0425\19.json,0425\58.json,0.510,0.478,0.5333964609104418,0.577984217,0.47750000000000004
1077,0425\19.json,0425\59.json,0.558,0.525,0.5333964609104418,0.56223112,0.47750000000000004
1078,0425\19.json,0425\6.json,0.730,0.687,0.6285393610547089,0.414531469,0.8251751962775256
1079,0425\19.json,0425\60.json,0.616,0.500,0.46206885338911463,0.415430406,0.5176663208837122
1080,0425\19.json,0425\61.json,0.713,0.668,0.5455447255899809,0.482715481,0.7595901043122847
1081,0425\19.json,0425\62.json,0.569,0.537,0.5459486832355505,0.483525399,0.5416666666666667
1082,0425\19.json,0425\63.json,0.522,0.506,0.5003191829243043,0.590187311,0.5114467369916602
1083,0425\19.json,0425\64.json,0.594,0.548,0.5594309277855157,0.623084128,0.5272032862763285
1084,0425\19.json,0425\65.json,0.750,0.731,0.6719368409052928,0.624783874,0.799057783563342
1085,0425\19.json,0425\66.json,0.532,0.500,0.5594309277855157,0.628804163,0.5416666666666667
1086,0425\19.json,0425\67.json,0.544,0.537,0.5555555555555556,0.661729238,0.5176663208837122
1087,0425\19.json,0425\68.json,0.479,0.455,0.48148148148148145,0.664335548,0.4975831604418561
1088,0425\19.json,0425\69.json,0.555,0.500,0.5459486832355505,0.687268518,0.5330699634095015
1089,0425\19.json,0425\7.json,0.671,0.658,0.5184758473652127,0.685413684,0.7292542648054294
1090,0425\19.json,0425\70.json,0.553,0.537,0.5892556509887896,0.581282318,0.5293544972870134
1091,0425\19.json,0425\71.json,0.723,0.695,0.6038810848771178,0.62962734,0.7493544972870135
1092,0425\19.json,0425\72.json,0.700,0.569,0.5499719409228703,0.629546956,0.5416666666666667
1093,0425\19.json,0425\73.json,0.567,0.560,0.6454972243679027,0.61638425,0.5935211639536802
1094,0425\19.json,0425\74.json,0.553,0.546,0.6019292654288461,0.446619558,0.5779772753605265
1095,0425\19.json,0425\75.json,0.733,0.718,0.5925925925925926,0.463591044,0.7844142558214535
1096,0425\19.json,0425\76.json,0.571,0.545,0.5717933519134906,0.442087968,0.5284201054874903
1097,0425\19.json,0425\77.json,0.565,0.537,0.5455447255899809,0.446974033,0.5644142558214534
1098,0425\19.json,0425\78.json,0.599,0.592,0.6564879518897745,0.571764095,0.6110877959142936
1099,0425\19.json,0425\79.json,0.549,0.514,0.5459486832355505,0.606075836,0.5416666666666667
1100,0425\19.json,0425\8.json,0.732,0.681,0.5744269579035527,0.591913448,0.7530699634095015
1101,0425\19.json,0425\80.json,0.580,0.546,0.6019292654288461,0.555264771,0.5935211639536802
1102,0425\19.json,0425\81.json,0.716,0.683,0.5185185185185185,0.448794713,0.6975
1103,0425\19.json,0425\82.json,0.693,0.658,0.6019292654288461,0.466827035,0.7493544972870135
1104,0425\19.json,0425\83.json,0.546,0.514,0.5739640213948523,0.466923062,0.5330699634095015
1105,0425\19.json,0425\84.json,0.757,0.731,0.6719368409052928,0.469514489,0.799057783563342
1106,0425\19.json,0425\85.json,0.515,0.500,0.5618006477335896,0.476546337,0.5293544972870134
1107,0425\19.json,0425\86.json,0.624,0.570,0.5499719409228703,0.47415563,0.6330634918610405
1108,0425\19.json,0425\87.json,0.571,0.564,0.6678230711206282,0.502071709,0.5578326417674244
1109,0425\19.json,0425\88.json,0.667,0.634,0.6019292654288461,0.504079879,0.7376663208837122
1110,0425\19.json,0425\89.json,0.557,0.466,0.5091750772173156,0.558412068,0.5176663208837122
1111,0425\19.json,0425\9.json,0.759,0.718,0.6622661785325218,0.579316635,0.7848242282149309
1112,0425\19.json,0425\90.json,0.542,0.500,0.5333964609104418,0.580432578,0.5416666666666667
1113,0425\19.json,0425\91.json,0.700,0.582,0.6546536707079771,0.57593435,0.5508333333333334
1114,0425\19.json,0425\92.json,0.718,0.695,0.6158402871356008,0.63393116,0.7493544972870135
1115,0425\19.json,0425\93.json,0.510,0.503,0.6019292654288461,0.625816018,0.5176663208837122
1116,0425\19.json,0425\94.json,0.580,0.523,0.5739640213948523,0.641049947,0.5416666666666667
1117,0425\19.json,0425\95.json,0.733,0.704,0.6154574548966636,0.637553199,0.7875939153101735
1118,0425\19.json,0425\96.json,0.521,0.476,0.528395949267478,0.586356428,0.5092542648054295
1119,0425\19.json,0425\97.json,0.539,0.487,0.528395949267478,0.571053335,0.5330699634095015
1120,0425\19.json,0425\98.json,0.752,0.745,0.7071067811865476,0.541166177,0.8334026051769259
1121,0425\19.json,0425\99.json,0.564,0.557,0.6075304364080838,0.542522247,0.5410085296108589
1122,0425\2.json,0425\20.json,0.774,0.749,0.7155417527999327,0.998967946,0.7610085296108589
1123,0425\2.json,0425\21.json,0.768,0.718,0.6546536707079772,0.99608779,0.7756051641485162
1124,0425\2.json,0425\22.json,0.784,0.749,0.6982972487551756,0.434427337,0.7341666666666667
1125,0425\2.json,0425\23.json,0.748,0.739,0.7506518906054691,0.440130658,0.7430634918610406
1126,0425\2.json,0425\24.json,0.724,0.703,0.8,0.444437957,0.6645000000000001
1127,0425\2.json,0425\25.json,0.726,0.672,0.6158402871356008,0.446010941,0.7259018778721877
1128,0425\2.json,0425\26.json,0.649,0.596,0.6940220937885672,0.300150025,0.6180085296108588
1129,0425\2.json,0425\27.json,0.776,0.727,0.7348469228349535,0.296594495,0.819407311951025
1130,0425\2.json,0425\28.json,0.785,0.738,0.7248824356090754,0.338567634,0.7921105982273534
1131,0425\2.json,0425\29.json,0.741,0.704,0.6822422923379533,0.339131516,0.7341666666666667
1132,0425\2.json,0425\3.json,0.623,0.586,0.6708203932499369,0.452159611,0.5410085296108589
1133,0425\2.json,0425\30.json,0.627,0.599,0.6667948594698258,0.44604836,0.5343037557443755
1134,0425\2.json,0425\31.json,0.827,0.804,0.7675225788801975,0.447868675,0.8845000000000001
1135,0425\2.json,0425\32.json,0.651,0.610,0.6822422923379533,0.451744735,0.602460154675298
1136,0425\2.json,0425\33.json,0.712,0.667,0.7060180864974626,0.490633368,0.7131163345853135
1137,0425\2.json,0425\34.json,0.796,0.772,0.731310340973526,0.479029085,0.7952112221282468
1138,0425\2.json,0425\35.json,0.750,0.716,0.6531972647421809,0.479029085,0.7961540603841071
1139,0425\2.json,0425\36.json,0.774,0.727,0.6708203932499369,0.480019388,0.7610085296108589
1140,0425\2.json,0425\37.json,0.792,0.761,0.7419408268023742,0.433683224,0.8040528381777299
1141,0425\2.json,0425\38.json,0.670,0.626,0.7071067811865476,0.441664037,0.6270971467446007
1142,0425\2.json,0425\39.json,0.663,0.629,0.7341303483857976,0.44245661,0.5907118158871874
1143,0425\2.json,0425\4.json,0.615,0.591,0.7089490077940542,0.442169752,0.6005366196096619
1144,0425\2.json,0425\40.json,0.788,0.738,0.7,0.381602361,0.7610085296108589
1145,0425\2.json,0425\41.json,0.668,0.648,0.6822422923379533,0.381602361,0.5875
1146,0425\2.json,0425\42.json,0.749,0.715,0.6531972647421809,0.355186811,0.742407311951025
1147,0425\2.json,0425\43.json,0.801,0.767,0.7506518906054691,0.353933786,0.8765085296108588
1148,0425\2.json,0425\44.json,0.802,0.775,0.7756717518813397,0.365472686,0.8569219504670753
1149,0425\2.json,0425\45.json,0.618,0.569,0.6822422923379533,0.368781968,0.5654516205178959
1150,0425\2.json,0425\46.json,0.815,0.795,0.7348469228349535,0.36678168,0.8075000000000001
1151,0425\2.json,0425\47.json,0.780,0.761,0.7923547734168841,0.367303475,0.857907311951025
1152,0425\2.json,0425\48.json,0.713,0.702,0.8340576562282991,0.37455067,0.673588617133742
1153,0425\2.json,0425\49.json,0.815,0.796,0.7923547734168841,0.383567943,0.8470971467446007
1154,0425\2.json,0425\5.json,0.718,0.670,0.6531972647421809,0.39367851,0.7472032862763285
1155,0425\2.json,0425\50.json,0.622,0.585,0.6531972647421809,0.387504759,0.5410085296108589
1156,0425\2.json,0425\51.json,0.736,0.683,0.6123724356957946,0.375835918,0.6975
1157,0425\2.json,0425\52.json,0.646,0.614,0.7248824356090754,0.429870291,0.6084959290847668
1158,0425\2.json,0425\53.json,0.592,0.546,0.5969620057957091,0.464505787,0.5410085296108589
1159,0425\2.json,0425\54.json,0.746,0.730,0.5830951894845301,0.464919154,0.784016680340546
1160,0425\2.json,0425\55.json,0.832,0.827,0.8,0.462359731,0.8845000000000001
1161,0425\2.json,0425\56.json,0.666,0.557,0.6110100926607788,0.387143625,0.5721105982273534
1162,0425\2.json,0425\57.json,0.800,0.749,0.7419408268023742,0.421573043,0.742407311951025
1163,0425\2.json,0425\58.json,0.525,0.478,0.554321862524587,0.422970659,0.5141666666666667
1164,0425\2.json,0425\59.json,0.558,0.508,0.554321862524587,0.407358589,0.5034272486435067
1165,0425\2.json,0425\6.json,0.793,0.743,0.7348469228349535,0.245705054,0.7921105982273534
1166,0425\2.json,0425\60.json,0.630,0.523,0.5487954724560283,0.246367484,0.564740678223496
1167,0425\2.json,0425\61.json,0.770,0.744,0.7181324987175317,0.309080853,0.7909787554862835
1168,0425\2.json,0425\62.json,0.627,0.582,0.6546536707079772,0.306162427,0.5556051641485162
1169,0425\2.json,0425\63.json,0.581,0.554,0.594225082166566,0.452187514,0.5255079358519184
1170,0425\2.json,0425\64.json,0.609,0.555,0.6260990336999411,0.470119688,0.5526666666666666
1171,0425\2.json,0425\65.json,0.838,0.816,0.7855844048495726,0.463767235,0.8460000000000001
1172,0425\2.json,0425\66.json,0.545,0.495,0.5813776741499453,0.471087158,0.5141666666666667
1173,0425\2.json,0425\67.json,0.633,0.616,0.6928203230275509,0.342613932,0.6045948172908717
1174,0425\2.json,0425\68.json,0.525,0.500,0.5773502691896257,0.347654426,0.5059018778721878
1175,0425\2.json,0425\69.json,0.581,0.512,0.5673665146135802,0.366524518,0.522407311951025
1176,0425\2.json,0425\7.json,0.779,0.772,0.6465790872963897,0.361913209,0.777552842724273
1177,0425\2.json,0425\70.json,0.649,0.629,0.7348469228349535,0.289846207,0.6372032862763286
1178,0425\2.json,0425\71.json,0.920,0.909,0.9021342216356465,0.336356243,0.923
1179,0425\2.json,0425\72.json,0.676,0.546,0.6123724356957946,0.337128967,0.5034272486435067
1180,0425\2.json,0425\73.json,0.616,0.591,0.6708203932499369,0.320072906,0.5875
1181,0425\2.json,0425\74.json,0.568,0.546,0.6255432421712243,0.311562247,0.5410085296108589
1182,0425\2.json,0425\75.json,0.753,0.733,0.6543303050815759,0.321856154,0.7935469684179067
1183,0425\2.json,0425\76.json,0.588,0.561,0.6313641498019763,0.306875664,0.5640079358519183
1184,0425\2.json,0425\77.json,0.645,0.629,0.7181324987175317,0.31378293,0.637839672030384
1185,0425\2.json,0425\78.json,0.596,0.571,0.6396021490668312,0.337767919,0.5293544972870134
1186,0425\2.json,0425\79.json,0.686,0.648,0.7419408268023742,0.359572947,0.5907118158871874
1187,0425\2.json,0425\8.json,0.798,0.772,0.7675225788801975,0.337601116,0.8202552838004086
1188,0425\2.json,0425\80.json,0.607,0.546,0.6255432421712243,0.314364813,0.5508333333333334
1189,0425\2.json,0425\81.json,0.760,0.718,0.5773502691896257,0.413251007,0.7564778758811115
1190,0425\2.json,0425\82.json,0.723,0.712,0.7506518906054691,0.423515329,0.8569219504670753
1191,0425\2.json,0425\83.json,0.590,0.546,0.6423640548375729,0.431097464,0.5654516205178959
1192,0425\2.json,0425\84.json,0.810,0.781,0.7419408268023742,0.424666712,0.8460000000000001
1193,0425\2.json,0425\85.json,0.578,0.546,0.6255432421712243,0.400114179,0.5893333333333334
1194,0425\2.json,0425\86.json,0.674,0.614,0.6123724356957946,0.392219924,0.6965720214718993
1195,0425\2.json,0425\87.json,0.599,0.578,0.6940220937885672,0.37335547,0.584007042020704
1196,0425\2.json,0425\88.json,0.679,0.624,0.5838403593598094,0.378506154,0.7259018778721877
1197,0425\2.json,0425\89.json,0.684,0.601,0.7181324987175317,0.377521783,0.6113037557443755
1198,0425\2.json,0425\9.json,0.778,0.746,0.7800134951599099,0.392418849,0.8284959290847669
1199,0425\2.json,0425\90.json,0.606,0.557,0.6396021490668312,0.394395405,0.522407311951025
1200,0425\2.json,0425\91.json,0.717,0.605,0.680336051416609,0.392513467,0.6448544972870135
1201,0425\2.json,0425\92.json,0.795,0.795,0.8,0.375238195,0.8845000000000001
1202,0425\2.json,0425\93.json,0.548,0.523,0.6255432421712243,0.378991053,0.5343037557443755
1203,0425\2.json,0425\94.json,0.604,0.535,0.5964809080634605,0.392307141,0.522407311951025
1204,0425\2.json,0425\95.json,0.765,0.710,0.6822422923379533,0.383509187,0.7341666666666667
1205,0425\2.json,0425\96.json,0.590,0.556,0.6667948594698258,0.430795424,0.6515402376516378
1206,0425\2.json,0425\97.json,0.597,0.556,0.6667948594698258,0.42786324,0.5635886171337419
1207,0425\2.json,0425\98.json,0.743,0.721,0.6531972647421809,0.347107406,0.7543037557443755
1208,0425\2.json,0425\99.json,0.558,0.531,0.5570860145311556,0.371013672,0.522407311951025
1209,0425\20.json,0425\21.json,0.843,0.818,0.7319250547113999,0.996973695,0.7616666666666667
1210,0425\20.json,0425\22.json,0.788,0.749,0.6831300510639733,0.428185199,0.7530699634095015
1211,0425\20.json,0425\23.json,0.717,0.705,0.746003846592251,0.434134686,0.7521419848814008
1212,0425\20.json,0425\24.json,0.628,0.597,0.6708203932499369,0.438483856,0.5410085296108589
1213,0425\20.json,0425\25.json,0.747,0.702,0.6024640760767093,0.440409608,0.7616666666666667
1214,0425\20.json,0425\26.json,0.635,0.569,0.59336610396393,0.297751521,0.5272032862763285
1215,0425\20.json,0425\27.json,0.771,0.706,0.6390096504226938,0.293996885,0.7472032862763285
1216,0425\20.json,0425\28.json,0.747,0.706,0.6674238124719145,0.335618912,0.7616666666666667
1217,0425\20.json,0425\29.json,0.756,0.721,0.6674238124719145,0.335901817,0.6975
1218,0425\20.json,0425\3.json,0.612,0.571,0.6499999999999999,0.448872453,0.5416666666666667
1219,0425\20.json,0425\30.json,0.640,0.617,0.6577935144802719,0.442700498,0.590860162171662
1220,0425\20.json,0425\31.json,0.819,0.806,0.7627700713964737,0.444502665,0.7610085296108589
1221,0425\20.json,0425\32.json,0.655,0.626,0.6674238124719145,0.448308778,0.5617635580913969
1222,0425\20.json,0425\33.json,0.668,0.612,0.6139406135149205,0.488601002,0.6784361769871773
1223,0425\20.json,0425\34.json,0.773,0.755,0.6885303726590962,0.477205396,0.8032427586976818
1224,0425\20.json,0425\35.json,0.791,0.777,0.7302967433402214,0.477205396,0.7703726851261369
1225,0425\20.json,0425\36.json,0.775,0.749,0.6999999999999998,0.478558275,0.6975
1226,0425\20.json,0425\37.json,0.767,0.732,0.6831300510639733,0.428043928,0.7530699634095015
1227,0425\20.json,0425\38.json,0.662,0.637,0.6851601597031488,0.43515388,0.47750000000000004
1228,0425\20.json,0425\39.json,0.630,0.591,0.6668859288553501,0.435766839,0.47750000000000004
1229,0425\20.json,0425\4.json,0.519,0.500,0.6527533657682196,0.435340025,0.5410085296108589
1230,0425\20.json,0425\40.json,0.843,0.818,0.7826237921249264,0.380698724,0.7616666666666667
1231,0425\20.json,0425\41.json,0.671,0.671,0.7150969419341942,0.380698724,0.5863812147369957
1232,0425\20.json,0425\42.json,0.719,0.681,0.6390096504226938,0.352094728,0.6975
1233,0425\20.json,0425\43.json,0.765,0.710,0.6527533657682196,0.350874197,0.6975
1234,0425\20.json,0425\44.json,0.768,0.715,0.6846531968814576,0.361927314,0.7848242282149309
1235,0425\20.json,0425\45.json,0.595,0.552,0.6197506830096349,0.365086572,0.5330699634095015
1236,0425\20.json,0425\46.json,0.796,0.778,0.7302967433402214,0.368588209,0.8107118158871873
1237,0425\20.json,0425\47.json,0.668,0.624,0.6527533657682196,0.369108096,0.7363908729652602
1238,0425\20.json,0425\48.json,0.654,0.620,0.6993786061802354,0.376128971,0.5965784930203604
1239,0425\20.json,0425\49.json,0.790,0.743,0.6993786061802354,0.375558838,0.7805699634095016
1240,0425\20.json,0425\5.json,0.677,0.636,0.6390096504226938,0.385660036,0.7616666666666667
1241,0425\20.json,0425\50.json,0.578,0.546,0.59336610396393,0.379262447,0.47750000000000004
1242,0425\20.json,0425\51.json,0.827,0.799,0.7302967433402214,0.367729143,0.8466098588289857
1243,0425\20.json,0425\52.json,0.573,0.535,0.6197506830096349,0.425218672,0.47750000000000004
1244,0425\20.json,0425\53.json,0.675,0.626,0.7150969419341942,0.459049885,0.588639926819003
1245,0425\20.json,0425\54.json,0.793,0.789,0.6135719910778963,0.459352269,0.7822033948677027
1246,0425\20.json,0425\55.json,0.765,0.755,0.7155417527999327,0.457014397,0.7610085296108589
1247,0425\20.json,0425\56.json,0.655,0.569,0.6343350474165466,0.390874902,0.47750000000000004
1248,0425\20.json,0425\57.json,0.755,0.710,0.6831300510639733,0.42375021,0.7616666666666667
1249,0425\20.json,0425\58.json,0.594,0.569,0.6674238124719145,0.425157245,0.5330699634095015
1250,0425\20.json,0425\59.json,0.685,0.660,0.6674238124719145,0.41043135,0.5416666666666667
1251,0425\20.json,0425\6.json,0.757,0.715,0.6846531968814576,0.24616325,0.8005575396319269
1252,0425\20.json,0425\60.json,0.618,0.500,0.5368754921931592,0.246563286,0.5266934955049953
1253,0425\20.json,0425\61.json,0.763,0.719,0.6338656910463873,0.307682931,0.7815138877408572
1254,0425\20.json,0425\62.json,0.651,0.626,0.6343350474165466,0.304808316,0.5416666666666667
1255,0425\20.json,0425\63.json,0.525,0.507,0.5813183589761798,0.453197794,0.519076092031015
1256,0425\20.json,0425\64.json,0.687,0.652,0.6999999999999998,0.470702599,0.576906572552657
1257,0425\20.json,0425\65.json,0.841,0.829,0.7807200583588266,0.464604182,0.8107118158871873
1258,0425\20.json,0425\66.json,0.594,0.569,0.6499999999999999,0.471739001,0.5416666666666667
1259,0425\20.json,0425\67.json,0.614,0.614,0.6454972243679027,0.339559114,0.5266934955049953
1260,0425\20.json,0425\68.json,0.477,0.455,0.5594309277855157,0.344489515,0.5020967477524977
1261,0425\20.json,0425\69.json,0.615,0.557,0.6343350474165466,0.361938748,0.5330699634095015
1262,0425\20.json,0425\7.json,0.671,0.658,0.6024144966768742,0.357423604,0.7363908729652602
1263,0425\20.json,0425\70.json,0.604,0.586,0.6846531968814576,0.287676947,0.5410085296108589
1264,0425\20.json,0425\71.json,0.774,0.744,0.7016464154456235,0.332935353,0.7610085296108589
1265,0425\20.json,0425\72.json,0.688,0.557,0.59336610396393,0.333631436,0.5416666666666667
1266,0425\20.json,0425\73.json,0.637,0.637,0.7499999999999999,0.316988826,0.6051751962775256
1267,0425\20.json,0425\74.json,0.614,0.614,0.6993786061802354,0.313424133,0.5880699634095015
1268,0425\20.json,0425\75.json,0.798,0.789,0.6885303726590962,0.323334599,0.7945069438704285
1269,0425\20.json,0425\76.json,0.627,0.609,0.6228410989030497,0.308845632,0.519076092031015
1270,0425\20.json,0425\77.json,0.617,0.586,0.6338656910463873,0.315656289,0.5745069438704286
1271,0425\20.json,0425\78.json,0.671,0.671,0.7150969419341942,0.334464778,0.6009951078653186
1272,0425\20.json,0425\79.json,0.604,0.571,0.6343350474165466,0.35463882,0.5416666666666667
1273,0425\20.json,0425\8.json,0.788,0.738,0.6674238124719145,0.333817442,0.7530699634095015
1274,0425\20.json,0425\80.json,0.642,0.603,0.6993786061802354,0.312467344,0.6051751962775256
1275,0425\20.json,0425\81.json,0.797,0.772,0.6024640760767093,0.414225887,0.6975
1276,0425\20.json,0425\82.json,0.699,0.658,0.6993786061802354,0.423739043,0.7610085296108589
1277,0425\20.json,0425\83.json,0.628,0.603,0.6668859288553501,0.431226018,0.5330699634095015
1278,0425\20.json,0425\84.json,0.848,0.829,0.7807200583588266,0.424914327,0.8107118158871873
1279,0425\20.json,0425\85.json,0.518,0.500,0.6527533657682196,0.397552931,0.5410085296108589
1280,0425\20.json,0425\86.json,0.680,0.625,0.6390096504226938,0.390072418,0.6330634918610405
1281,0425\20.json,0425\87.json,0.631,0.631,0.7302967433402214,0.37158604,0.5512902432574931
1282,0425\20.json,0425\88.json,0.674,0.638,0.6993786061802354,0.376523107,0.7466934955049954
1283,0425\20.json,0425\89.json,0.559,0.466,0.5916079783099615,0.373551697,0.5266934955049953
1284,0425\20.json,0425\9.json,0.841,0.806,0.7694837640638655,0.387966825,0.7919608363747617
1285,0425\20.json,0425\90.json,0.595,0.552,0.6197506830096349,0.389925374,0.5416666666666667
1286,0425\20.json,0425\91.json,0.733,0.622,0.6761234037828131,0.38787363,0.5448609679265374
1287,0425\20.json,0425\92.json,0.777,0.755,0.7155417527999327,0.372575805,0.7610085296108589
1288,0425\20.json,0425\93.json,0.591,0.591,0.6993786061802354,0.376042381,0.5266934955049953
1289,0425\20.json,0425\94.json,0.652,0.591,0.6668859288553501,0.389308846,0.5416666666666667
1290,0425\20.json,0425\95.json,0.783,0.755,0.7150969419341942,0.380087135,0.7934209314720961
1291,0425\20.json,0425\96.json,0.508,0.466,0.570087712549569,0.428904244,0.5163908729652601
1292,0425\20.json,0425\97.json,0.562,0.514,0.570087712549569,0.424649525,0.5330699634095015
1293,0425\20.json,0425\98.json,0.812,0.812,0.7759402897989853,0.344176147,0.8268602066669946
1294,0425\20.json,0425\99.json,0.629,0.629,0.6643638388299198,0.369219187,0.5358363094478902
1295,0425\21.json,0425\22.json,0.772,0.772,0.6666666666666666,0.429374729,0.7259018778721877
1296,0425\21.json,0425\23.json,0.665,0.627,0.6370220572706062,0.435960316,0.6614653697332282
1297,0425\21.json,0425\24.json,0.622,0.565,0.6110100926607788,0.440427742,0.5556051641485162
1298,0425\21.json,0425\25.json,0.745,0.725,0.5879447357921312,0.445374585,0.7195
1299,0425\21.json,0425\26.json,0.624,0.582,0.5790660241435862,0.302464552,0.5266934955049953
1300,0425\21.json,0425\27.json,0.768,0.729,0.6236095644623236,0.297709269,0.7322850542618522
1301,0425\21.json,0425\28.json,0.790,0.775,0.6978631577988531,0.339052765,0.7964517209285189
1302,0425\21.json,0425\29.json,0.744,0.744,0.6513389472789296,0.339031538,0.7259018778721877
1303,0425\21.json,0425\3.json,0.585,0.585,0.6343350474165466,0.458760982,0.5266934955049953
1304,0425\21.json,0425\30.json,0.597,0.548,0.5563486402641868,0.453420574,0.47750000000000004
1305,0425\21.json,0425\31.json,0.812,0.775,0.6978631577988531,0.455151986,0.7756051641485162
1306,0425\21.json,0425\32.json,0.604,0.594,0.6048147367590061,0.458981524,0.5122850542618522
1307,0425\21.json,0425\33.json,0.645,0.635,0.5991446895152781,0.496230365,0.6678485461228927
1308,0425\21.json,0425\34.json,0.776,0.732,0.629940788348712,0.482504845,0.7616666666666667
1309,0425\21.json,0425\35.json,0.738,0.731,0.668153104781061,0.482504845,0.7674694328786346
1310,0425\21.json,0425\36.json,0.763,0.763,0.6831300510639733,0.483933331,0.7466934955049954
1311,0425\21.json,0425\37.json,0.746,0.746,0.6666666666666666,0.435424232,0.7466934955049954
1312,0425\21.json,0425\38.json,0.696,0.696,0.7200822998230957,0.443201191,0.5822634589144969
1313,0425\21.json,0425\39.json,0.605,0.605,0.6508140266182865,0.444701215,0.5266934955049953
