,案例1,案例2,sim_w2v,sim_original,sim_vsm,sim_BERT,sim_Human
3765,0425\54.json,0425\91.json,0.706,0.612,0.583383351,0.741806014,0.590877269
3766,0425\54.json,0425\92.json,0.739,0.724,0.583095189,0.816310514,0.78401668
3767,0425\54.json,0425\93.json,0.561,0.557,0.536398905,0.755977205,0.526693496
3768,0425\54.json,0425\94.json,0.61,0.561,0.550822633,0.746351775,0.53690679
3769,0425\54.json,0425\95.json,0.737,0.707,0.585017939,0.754710126,0.788661055
3770,0425\54.json,0425\96.json,0.499,0.469,0.470870956,0.823801409,0.542114767
3771,0425\54.json,0425\97.json,0.53,0.495,0.470870956,0.781318998,0.528947789
3772,0425\54.json,0425\98.json,0.793,0.789,0.595119036,0.839172519,0.797014138
3773,0425\54.json,0425\99.json,0.604,0.599,0.509543804,0.773043669,0.535836309
3774,0425\55.json,0425\56.json,0.659,0.56,0.611010093,0.693879677,0.572110598
3775,0425\55.json,0425\57.json,0.735,0.695,0.698297249,0.710972587,0.742407312
3776,0425\55.json,0425\58.json,0.577,0.537,0.596962006,0.726317657,0.514166667
3777,0425\55.json,0425\59.json,0.545,0.505,0.554321863,0.68219718,0.503427249
3778,0425\55.json,0425\6.json,0.769,0.727,0.734846923,0.765578101,0.792110598
3779,0425\55.json,0425\60.json,0.636,0.533,0.583095189,0.603854183,0.564740678
3780,0425\55.json,0425\61.json,0.715,0.681,0.642539604,0.7742449,0.758440317
3781,0425\55.json,0425\62.json,0.573,0.533,0.611010093,0.684736342,0.555605164
3782,0425\55.json,0425\63.json,0.563,0.542,0.594225082,0.456121879,0.525507936
3783,0425\55.json,0425\64.json,0.603,0.552,0.626099034,0.661110007,0.552666667
3784,0425\55.json,0425\65.json,0.79,0.776,0.741940827,0.602885377,0.846
3785,0425\55.json,0425\66.json,0.526,0.486,0.581377674,0.620407228,0.514166667
3786,0425\55.json,0425\67.json,0.597,0.58,0.615840287,0.592615881,0.569449287
3787,0425\55.json,0425\68.json,0.502,0.483,0.577350269,0.710981348,0.505901878
3788,0425\55.json,0425\69.json,0.56,0.503,0.567366515,0.7885667,0.522407312
3789,0425\55.json,0425\7.json,0.749,0.749,0.646579087,0.677042335,0.777552843
3790,0425\55.json,0425\70.json,0.623,0.603,0.694022094,0.787198505,0.5875
3791,0425\55.json,0425\71.json,0.829,0.816,0.784464541,0.695824544,0.8845
3792,0425\55.json,0425\72.json,0.637,0.514,0.612372436,0.684051288,0.503427249
3793,0425\55.json,0425\73.json,0.601,0.591,0.670820393,0.791782108,0.5875
3794,0425\55.json,0425\74.json,0.556,0.546,0.625543242,0.824790846,0.54100853
3795,0425\55.json,0425\75.json,0.741,0.728,0.654330305,0.684014143,0.793546968
3796,0425\55.json,0425\76.json,0.557,0.538,0.594225082,0.672834948,0.564007936
3797,0425\55.json,0425\77.json,0.625,0.609,0.680336051,0.649575818,0.605301233
3798,0425\55.json,0425\78.json,0.575,0.565,0.639602149,0.580521799,0.529354497
3799,0425\55.json,0425\79.json,0.629,0.598,0.698297249,0.832135106,0.590711816
3800,0425\55.json,0425\8.json,0.762,0.727,0.724882436,0.713272809,0.777210975
3801,0425\55.json,0425\80.json,0.589,0.546,0.625543242,0.619584368,0.550833333
3802,0425\55.json,0425\81.json,0.754,0.714,0.577350269,0.933852315,0.756477876
3803,0425\55.json,0425\82.json,0.702,0.687,0.708949008,0.788337605,0.813877642
3804,0425\55.json,0425\83.json,0.571,0.531,0.642364055,0.620145323,0.565451621
3805,0425\55.json,0425\84.json,0.864,0.844,0.785584405,0.795569653,0.846
3806,0425\55.json,0425\85.json,0.573,0.555,0.667246125,0.553170037,0.627833333
3807,0425\55.json,0425\86.json,0.668,0.618,0.653197265,0.678315035,0.746275308
3808,0425\55.json,0425\87.json,0.556,0.535,0.612372436,0.671247149,0.534303756
3809,0425\55.json,0425\88.json,0.656,0.613,0.583840359,0.802259831,0.725901878
3810,0425\55.json,0425\89.json,0.631,0.555,0.680336051,0.84864063,0.611303756
3811,0425\55.json,0425\9.json,0.762,0.721,0.734130348,0.743136891,0.785451621
3812,0425\55.json,0425\90.json,0.644,0.605,0.682242292,0.814968726,0.522407312
3813,0425\55.json,0425\91.json,0.72,0.609,0.680336051,0.752031353,0.606354497
3814,0425\55.json,0425\92.json,0.775,0.77,0.76,0.654243995,0.846
3815,0425\55.json,0425\93.json,0.595,0.586,0.667246125,0.697770581,0.534303756
3816,0425\55.json,0425\94.json,0.592,0.537,0.642364055,0.726887507,0.572110598
3817,0425\55.json,0425\95.json,0.759,0.706,0.682242292,0.687754554,0.734166667
3818,0425\55.json,0425\96.json,0.567,0.523,0.627571632,0.63776332,0.608495929
3819,0425\55.json,0425\97.json,0.561,0.512,0.588348405,0.796818301,0.520544309
3820,0425\55.json,0425\98.json,0.725,0.715,0.653197265,0.811647194,0.754303756
3821,0425\55.json,0425\99.json,0.544,0.525,0.557086015,0.718962761,0.522407312
3822,0425\56.json,0425\57.json,0.635,0.557,0.619047619,0.700202449,0.5325
3823,0425\56.json,0425\58.json,0.535,0.535,0.604814737,0.780897516,0.522407312
3824,0425\56.json,0425\59.json,0.591,0.591,0.604814737,0.748644702,0.509254265
3825,0425\56.json,0425\6.json,0.65,0.569,0.623609564,0.765653366,0.541666667
3826,0425\56.json,0425\60.json,0.558,0.511,0.486512773,0.662606358,0.633063492
3827,0425\56.json,0425\61.json,0.627,0.557,0.536110964,0.687985637,0.512285054
3828,0425\56.json,0425\62.json,0.603,0.603,0.619047619,0.741306019,0.512285054
3829,0425\56.json,0425\63.json,0.47,0.432,0.486264539,0.745204199,0.4775
3830,0425\56.json,0425\64.json,0.628,0.614,0.634335047,0.720557619,0.522407312
3831,0425\56.json,0425\65.json,0.667,0.569,0.619047619,0.762461725,0.522407312
3832,0425\56.json,0425\66.json,0.557,0.557,0.634335047,0.784487316,0.522407312
3833,0425\56.json,0425\67.json,0.571,0.546,0.587944736,0.611035398,0.522872685
3834,0425\56.json,0425\68.json,0.453,0.432,0.503952631,0.829490114,0.4775
3835,0425\56.json,0425\69.json,0.582,0.557,0.619047619,0.820224016,0.5325
3836,0425\56.json,0425\7.json,0.574,0.478,0.509510171,0.715332513,0.522872685
3837,0425\56.json,0425\70.json,0.552,0.512,0.579066024,0.736928608,0.522407312
3838,0425\56.json,0425\71.json,0.671,0.557,0.59914469,0.727275443,0.572110598
3839,0425\56.json,0425\72.json,0.636,0.636,0.623609564,0.590909562,0.664817757
3840,0425\56.json,0425\73.json,0.571,0.546,0.634335047,0.730250409,0.522407312
3841,0425\56.json,0425\74.json,0.537,0.512,0.591520482,0.794023362,0.4775
3842,0425\56.json,0425\75.json,0.613,0.517,0.545948683,0.653358122,0.4775
3843,0425\56.json,0425\76.json,0.552,0.508,0.567308629,0.705802359,0.506898737
3844,0425\56.json,0425\77.json,0.575,0.529,0.536110964,0.720238528,0.516390873
3845,0425\56.json,0425\78.json,0.582,0.557,0.604814737,0.776920798,0.4775
3846,0425\56.json,0425\79.json,0.637,0.637,0.666666667,0.747990981,0.619448413
3847,0425\56.json,0425\8.json,0.654,0.58,0.604814737,0.734972872,0.522407312
3848,0425\56.json,0425\80.json,0.577,0.512,0.591520482,0.56990799,0.4775
3849,0425\56.json,0425\81.json,0.699,0.637,0.587944736,0.641176661,0.551536404
3850,0425\56.json,0425\82.json,0.553,0.432,0.546018906,0.703138119,0.4775
3851,0425\56.json,0425\83.json,0.58,0.58,0.650814027,0.740670781,0.5325
3852,0425\56.json,0425\84.json,0.674,0.569,0.619047619,0.73201802,0.522407312
3853,0425\56.json,0425\85.json,0.519,0.478,0.591520482,0.578545825,0.527203286
3854,0425\56.json,0425\86.json,0.64,0.569,0.579066024,0.780015626,0.555281746
3855,0425\56.json,0425\87.json,0.525,0.5,0.579066024,0.726370872,0.4775
3856,0425\56.json,0425\88.json,0.522,0.432,0.546018906,0.617450293,0.4775
3857,0425\56.json,0425\89.json,0.573,0.53,0.577350269,0.750468297,0.637203286
3858,0425\56.json,0425\9.json,0.658,0.58,0.650814027,0.698229299,0.4775
3859,0425\56.json,0425\90.json,0.557,0.557,0.604814737,0.782569171,0.5325
3860,0425\56.json,0425\91.json,0.663,0.619,0.618589574,0.730222514,0.682766778
3861,0425\56.json,0425\92.json,0.63,0.523,0.567366515,0.739838835,0.522407312
3862,0425\56.json,0425\93.json,0.518,0.503,0.591520482,0.823121581,0.4775
3863,0425\56.json,0425\94.json,0.598,0.58,0.650814027,0.698302936,0.5325
3864,0425\56.json,0425\95.json,0.643,0.557,0.604814737,0.694288672,0.4775
3865,0425\56.json,0425\96.json,0.517,0.478,0.55634864,0.671805924,0.533069963
3866,0425\56.json,0425\97.json,0.528,0.512,0.55634864,0.799327162,0.4775
3867,0425\56.json,0425\98.json,0.61,0.523,0.579066024,0.794372697,0.4775
3868,0425\56.json,0425\99.json,0.525,0.5,0.526786584,0.666123398,0.4775
3869,0425\57.json,0425\58.json,0.543,0.523,0.604814737,0.65288782,0.522407312
3870,0425\57.json,0425\59.json,0.594,0.574,0.604814737,0.674100158,0.509254265
3871,0425\57.json,0425\6.json,0.716,0.693,0.712696645,0.743469138,0.761666667
3872,0425\57.json,0425\60.json,0.586,0.446,0.486512773,0.572724672,0.4775
3873,0425\57.json,0425\61.json,0.756,0.738,0.659828879,0.803886277,0.774291998
3874,0425\57.json,0425\62.json,0.605,0.586,0.619047619,0.709778166,0.576451721
3875,0425\57.json,0425\63.json,0.508,0.466,0.567308629,0.528494993,0.4775
3876,0425\57.json,0425\64.json,0.631,0.597,0.634335047,0.729943988,0.572110598
3877,0425\57.json,0425\65.json,0.766,0.71,0.666666667,0.657210665,0.792110598
3878,0425\57.json,0425\66.json,0.566,0.546,0.634335047,0.592569817,0.586573979
3879,0425\57.json,0425\67.json,0.562,0.517,0.587944736,0.48962189,0.512285054
3880,0425\57.json,0425\68.json,0.489,0.466,0.587944736,0.863518051,0.4775
3881,0425\57.json,0425\69.json,0.582,0.546,0.619047619,0.793011879,0.588069963
3882,0425\57.json,0425\7.json,0.674,0.636,0.587896351,0.663217564,0.6975
3883,0425\57.json,0425\70.json,0.636,0.591,0.712696645,0.680014618,0.586573979
3884,0425\57.json,0425\71.json,0.794,0.738,0.727532837,0.616871338,0.742407312
3885,0425\57.json,0425\72.json,0.697,0.591,0.668153105,0.638977962,0.573420931
3886,0425\57.json,0425\73.json,0.58,0.535,0.634335047,0.772005953,0.586573979
3887,0425\57.json,0425\74.json,0.545,0.5,0.591520482,0.826376697,0.533069963
3888,0425\57.json,0425\75.json,0.729,0.675,0.587944736,0.625784278,0.739506944
3889,0425\57.json,0425\76.json,0.558,0.495,0.526786584,0.754573622,0.4775
3890,0425\57.json,0425\77.json,0.613,0.563,0.618589574,0.620616749,0.558397817
3891,0425\57.json,0425\78.json,0.585,0.54,0.604814737,0.572470402,0.556087796
3892,0425\57.json,0425\79.json,0.615,0.607,0.714285714,0.663439021,0.619448413
3893,0425\57.json,0425\8.json,0.831,0.806,0.790911579,0.757133541,0.842884587
3894,0425\57.json,0425\80.json,0.579,0.5,0.591520482,0.510310826,0.541666667
3895,0425\57.json,0425\81.json,0.752,0.732,0.587944736,0.69406816,0.736390873
3896,0425\57.json,0425\82.json,0.667,0.607,0.637022057,0.719440846,0.6975
3897,0425\57.json,0425\83.json,0.583,0.563,0.650814027,0.668598455,0.588069963
3898,0425\57.json,0425\84.json,0.773,0.71,0.666666667,0.791386813,0.792110598
3899,0425\57.json,0425\85.json,0.491,0.432,0.546018906,0.684837183,0.4775
3900,0425\57.json,0425\86.json,0.672,0.646,0.668153105,0.742304868,0.710845238
3901,0425\57.json,0425\87.json,0.54,0.495,0.579066024,0.687389967,0.4775
3902,0425\57.json,0425\88.json,0.638,0.59,0.591520482,0.7117658,0.6975
3903,0425\57.json,0425\89.json,0.574,0.466,0.577350269,0.724356987,0.4775
3904,0425\57.json,0425\9.json,0.757,0.721,0.700876644,0.630791525,0.753069963
3905,0425\57.json,0425\90.json,0.667,0.648,0.744387368,0.775905211,0.651666667
3906,0425\57.json,0425\91.json,0.651,0.495,0.536110964,0.834695777,0.4775
3907,0425\57.json,0425\92.json,0.751,0.704,0.698297249,0.702705398,0.742407312
3908,0425\57.json,0425\93.json,0.52,0.486,0.591520482,0.821807945,0.4775
3909,0425\57.json,0425\94.json,0.615,0.569,0.650814027,0.712387762,0.596666667
3910,0425\57.json,0425\95.json,0.794,0.752,0.744387368,0.692858934,0.806573979
3911,0425\57.json,0425\96.json,0.571,0.528,0.641940739,0.695839647,0.5325
3912,0425\57.json,0425\97.json,0.631,0.607,0.684736788,0.759786284,0.588069963
3913,0425\57.json,0425\98.json,0.72,0.675,0.623609564,0.726323519,0.753069963
3914,0425\57.json,0425\99.json,0.54,0.495,0.526786584,0.585948115,0.4775
3915,0425\58.json,0425\59.json,0.591,0.591,0.636363636,0.738820821,0.558997212
3916,0425\58.json,0425\6.json,0.504,0.481,0.565752382,0.751992641,0.4775
3917,0425\58.json,0425\60.json,0.496,0.446,0.475327076,0.678115353,0.4775
3918,0425\58.json,0425\61.json,0.539,0.531,0.564076075,0.643261841,0.542280958
3919,0425\58.json,0425\62.json,0.58,0.58,0.604814737,0.739364086,0.505901878
3920,0425\58.json,0425\63.json,0.473,0.432,0.475084549,0.668100477,0.4775
3921,0425\58.json,0425\64.json,0.61,0.603,0.667423812,0.650694165,0.557210975
3922,0425\58.json,0425\65.json,0.569,0.535,0.604814737,0.754253958,0.514166667
3923,0425\58.json,0425\66.json,0.523,0.523,0.619750683,0.637031306,0.514166667
3924,0425\58.json,0425\67.json,0.514,0.489,0.533396461,0.614027707,0.4775
3925,0425\58.json,0425\68.json,0.454,0.432,0.492365964,0.759140749,0.4775
3926,0425\58.json,0425\69.json,0.556,0.523,0.604814737,0.740056044,0.522407312
3927,0425\58.json,0425\7.json,0.47,0.432,0.459503749,0.628124219,0.4775
3928,0425\58.json,0425\70.json,0.521,0.478,0.565752382,0.721043729,0.514166667
3929,0425\58.json,0425\71.json,0.531,0.478,0.543557307,0.738191768,0.514166667
3930,0425\58.json,0425\72.json,0.516,0.516,0.565752382,0.631904127,0.503427249
3931,0425\58.json,0425\73.json,0.525,0.5,0.619750683,0.814214757,0.514166667
3932,0425\58.json,0425\74.json,0.503,0.478,0.577920492,0.741219251,0.4775
3933,0425\58.json,0425\75.json,0.544,0.512,0.533396461,0.726511156,0.4775
3934,0425\58.json,0425\76.json,0.529,0.489,0.514674929,0.712607295,0.4775
3935,0425\58.json,0425\77.json,0.543,0.495,0.523784927,0.693783035,0.509254265
3936,0425\58.json,0425\78.json,0.552,0.527,0.590909091,0.818995643,0.4775
3937,0425\58.json,0425\79.json,0.538,0.538,0.604814737,0.724240467,0.54100853
3938,0425\58.json,0425\8.json,0.555,0.546,0.590909091,0.700651225,0.514166667
3939,0425\58.json,0425\80.json,0.535,0.47,0.577920492,0.572276359,0.4775
3940,0425\58.json,0425\81.json,0.569,0.569,0.533396461,0.618813829,0.509254265
3941,0425\58.json,0425\82.json,0.494,0.432,0.533465069,0.809238792,0.4775
3942,0425\58.json,0425\83.json,0.557,0.557,0.635850784,0.664562612,0.522407312
3943,0425\58.json,0425\84.json,0.643,0.603,0.651338947,0.802268795,0.514166667
3944,0425\58.json,0425\85.json,0.479,0.432,0.533465069,0.636854537,0.4775
3945,0425\58.json,0425\86.json,0.553,0.523,0.565752382,0.772970966,0.54100853
3946,0425\58.json,0425\87.json,0.514,0.489,0.565752382,0.671325123,0.4775
3947,0425\58.json,0425\88.json,0.467,0.432,0.533465069,0.737119297,0.4775
3948,0425\58.json,0425\89.json,0.476,0.432,0.483493778,0.794682866,0.4775
3949,0425\58.json,0425\9.json,0.569,0.557,0.635850784,0.742587135,0.4775
3950,0425\58.json,0425\90.json,0.591,0.591,0.636363636,0.718236989,0.522407312
3951,0425\58.json,0425\91.json,0.552,0.512,0.564076075,0.702170636,0.4775
3952,0425\58.json,0425\92.json,0.522,0.478,0.554321863,0.738332397,0.514166667
3953,0425\58.json,0425\93.json,0.563,0.548,0.622375914,0.707056303,0.4775
3954,0425\58.json,0425\94.json,0.559,0.546,0.635850784,0.779010209,0.522407312
3955,0425\58.json,0425\95.json,0.549,0.523,0.590909091,0.702959313,0.4775
3956,0425\58.json,0425\96.json,0.469,0.432,0.501745206,0.728619874,0.4775
3957,0425\58.json,0425\97.json,0.501,0.489,0.543557307,0.738297934,0.4775
3958,0425\58.json,0425\98.json,0.537,0.512,0.565752382,0.71704914,0.4775
3959,0425\58.json,0425\99.json,0.514,0.489,0.514674929,0.768768202,0.4775
3960,0425\59.json,0425\6.json,0.557,0.535,0.565752382,0.835249226,0.4775
3961,0425\59.json,0425\60.json,0.528,0.478,0.475327076,0.673583234,0.516793898
3962,0425\59.json,0425\61.json,0.593,0.583,0.564076075,0.720010968,0.539590104
3963,0425\59.json,0425\62.json,0.648,0.648,0.604814737,0.792793205,0.49758316
3964,0425\59.json,0425\63.json,0.517,0.478,0.514674929,0.684918142,0.527203286
3965,0425\59.json,0425\64.json,0.684,0.675,0.667423812,0.764533696,0.553130535
3966,0425\59.json,0425\65.json,0.624,0.588,0.604814737,0.793141145,0.503427249
3967,0425\59.json,0425\66.json,0.591,0.591,0.619750683,0.659665239,0.503427249
3968,0425\59.json,0425\67.json,0.571,0.546,0.533396461,0.673304628,0.4775
3969,0425\59.json,0425\68.json,0.5,0.478,0.533396461,0.742949049,0.541666667
3970,0425\59.json,0425\69.json,0.612,0.58,0.604814737,0.752429655,0.509254265
3971,0425\59.json,0425\7.json,0.47,0.432,0.459503749,0.719918566,0.4775
3972,0425\59.json,0425\70.json,0.591,0.548,0.609271796,0.784031758,0.567593915
3973,0425\59.json,0425\71.json,0.558,0.502,0.543557307,0.741911231,0.503427249
3974,0425\59.json,0425\72.json,0.626,0.626,0.609271796,0.69456699,0.56
3975,0425\59.json,0425\73.json,0.579,0.554,0.619750683,0.824508328,0.503427249
3976,0425\59.json,0425\74.json,0.571,0.546,0.577920492,0.806206343,0.4775
3977,0425\59.json,0425\75.json,0.596,0.563,0.533396461,0.696662529,0.4775
3978,0425\59.json,0425\76.json,0.629,0.586,0.554265308,0.789692708,0.527203286
3979,0425\59.json,0425\77.json,0.569,0.519,0.523784927,0.762007113,0.499953656
3980,0425\59.json,0425\78.json,0.628,0.603,0.590909091,0.75488844,0.4775
3981,0425\59.json,0425\79.json,0.579,0.579,0.604814737,0.739356643,0.522407312
3982,0425\59.json,0425\8.json,0.615,0.603,0.590909091,0.792856835,0.503427249
3983,0425\59.json,0425\80.json,0.637,0.58,0.622375914,0.577302889,0.541666667
3984,0425\59.json,0425\81.json,0.637,0.637,0.533396461,0.62913097,0.499953656
3985,0425\59.json,0425\82.json,0.544,0.478,0.577920492,0.811422601,0.533069963
3986,0425\59.json,0425\83.json,0.626,0.626,0.635850784,0.741173344,0.509254265
3987,0425\59.json,0425\84.json,0.632,0.588,0.604814737,0.820002146,0.503427249
3988,0425\59.json,0425\85.json,0.479,0.432,0.533465069,0.718157326,0.4775
3989,0425\59.json,0425\86.json,0.628,0.599,0.609271796,0.816802103,0.586573979
3990,0425\59.json,0425\87.json,0.617,0.591,0.609271796,0.7826147,0.541666667
3991,0425\59.json,0425\88.json,0.512,0.478,0.577920492,0.728212137,0.541666667
3992,0425\59.json,0425\89.json,0.478,0.432,0.483493778,0.800888441,0.4775
3993,0425\59.json,0425\9.json,0.642,0.626,0.635850784,0.768139499,0.4775
3994,0425\59.json,0425\90.json,0.574,0.574,0.590909091,0.759043576,0.509254265
3995,0425\59.json,0425\91.json,0.584,0.54,0.523784927,0.761963692,0.4775
3996,0425\59.json,0425\92.json,0.606,0.559,0.596962006,0.825815045,0.553130535
3997,0425\59.json,0425\93.json,0.609,0.594,0.622375914,0.729808347,0.541666667
3998,0425\59.json,0425\94.json,0.632,0.614,0.635850784,0.731665558,0.509254265
3999,0425\59.json,0425\95.json,0.6,0.574,0.590909091,0.741601891,0.4775
4000,0425\59.json,0425\96.json,0.473,0.432,0.501745206,0.753760515,0.4775
4001,0425\59.json,0425\97.json,0.541,0.525,0.543557307,0.807694127,0.4775
4002,0425\59.json,0425\98.json,0.594,0.569,0.565752382,0.74410785,0.4775
4003,0425\59.json,0425\99.json,0.617,0.591,0.554265308,0.779979944,0.533069963
4004,0425\6.json,0425\60.json,0.614,0.476,0.490098029,0.778596655,0.512285054
4005,0425\6.json,0425\61.json,0.719,0.694,0.655789237,0.861735997,0.774291998
4006,0425\6.json,0425\62.json,0.561,0.538,0.579066024,0.804049803,0.541666667
4007,0425\6.json,0425\63.json,0.55,0.523,0.568573533,0.687344655,0.506898737
4008,0425\6.json,0425\64.json,0.582,0.546,0.593366104,0.820778312,0.527203286
4009,0425\6.json,0425\65.json,0.757,0.704,0.668153105,0.762196277,0.792110598
4010,0425\6.json,0425\66.json,0.58,0.557,0.63900965,0.665915108,0.605833333
4011,0425\6.json,0425\67.json,0.574,0.532,0.589255651,0.688426675,0.557657739
4012,0425\6.json,0425\68.json,0.496,0.455,0.549971941,0.799594273,0.4775
4013,0425\6.json,0425\69.json,0.539,0.531,0.668153105,0.819404866,0.533069963
4014,0425\6.json,0425\7.json,0.736,0.697,0.623250239,0.774427681,0.770372685
4015,0425\6.json,0425\70.json,0.588,0.546,0.666666667,0.825585994,0.522407312
4016,0425\6.json,0425\71.json,0.792,0.738,0.720576692,0.795472494,0.792110598
4017,0425\6.json,0425\72.json,0.651,0.539,0.625,0.740557729,0.541666667
4018,0425\6.json,0425\73.json,0.588,0.546,0.63900965,0.862089808,0.586573979
4019,0425\6.json,0425\74.json,0.546,0.504,0.595879572,0.855874163,0.571960836
4020,0425\6.json,0425\75.json,0.716,0.666,0.589255651,0.770848604,0.778397817
4021,0425\6.json,0425\76.json,0.563,0.503,0.568573533,0.831364851,0.536297473
4022,0425\6.json,0425\77.json,0.589,0.542,0.6172134,0.774450065,0.558397817
4023,0425\6.json,0425\78.json,0.605,0.563,0.65279121,0.734760365,0.619596326
4024,0425\6.json,0425\79.json,0.625,0.611,0.712696645,0.803770678,0.605833333
4025,0425\6.json,0425\8.json,0.74,0.708,0.696310624,0.903256362,0.753069963
4026,0425\6.json,0425\80.json,0.583,0.523,0.638442398,0.642917041,0.586573979
4027,0425\6.json,0425\81.json,0.743,0.72,0.589255651,0.757007263,0.732645531
4028,0425\6.json,0425\82.json,0.693,0.636,0.638442398,0.827830973,0.742407312
4029,0425\6.json,0425\83.json,0.538,0.516,0.608780778,0.762166751,0.533069963
4030,0425\6.json,0425\84.json,0.765,0.704,0.668153105,0.888791687,0.792110598
4031,0425\6.json,0425\85.json,0.56,0.512,0.595879572,0.659192711,0.572110598
4032,0425\6.json,0425\86.json,0.705,0.7,0.75,0.814527802,0.633063492
4033,0425\6.json,0425\87.json,0.565,0.523,0.625,0.837384719,0.547070109
4034,0425\6.json,0425\88.json,0.658,0.59,0.553316745,0.800516012,0.6975
4035,0425\6.json,0425\89.json,0.623,0.517,0.6172134,0.801136836,0.561988341
4036,0425\6.json,0425\9.json,0.781,0.742,0.702439359,0.765413493,0.808069963
4037,0425\6.json,0425\90.json,0.557,0.535,0.65279121,0.813956392,0.541666667
4038,0425\6.json,0425\91.json,0.705,0.552,0.6172134,0.899205119,0.590711816
4039,0425\6.json,0425\92.json,0.74,0.693,0.694022094,0.858977916,0.742407312
4040,0425\6.json,0425\93.json,0.516,0.483,0.595879572,0.782838703,0.512285054
4041,0425\6.json,0425\94.json,0.642,0.595,0.655610068,0.743141048,0.541666667
4042,0425\6.json,0425\95.json,0.743,0.68,0.65279121,0.838335014,0.761666667
4043,0425\6.json,0425\96.json,0.57,0.497,0.600480577,0.804239356,0.533069963
4044,0425\6.json,0425\97.json,0.524,0.49,0.600480577,0.823375956,0.533069963
4045,0425\6.json,0425\98.json,0.772,0.731,0.708333333,0.800500309,0.822640072
4046,0425\6.json,0425\99.json,0.543,0.501,0.568573533,0.786835192,0.5325
4047,0425\60.json,0425\61.json,0.58,0.45,0.453742606,0.645307117,0.503223895
4048,0425\60.json,0425\62.json,0.486,0.439,0.486512773,0.714245105,0.516793898
4049,0425\60.json,0425\63.json,0.598,0.592,0.57323678,0.665694676,0.575560632
4050,0425\60.json,0425\64.json,0.491,0.438,0.498527243,0.717418838,0.507936922
4051,0425\60.json,0425\65.json,0.626,0.506,0.561360891,0.685884716,0.564740678
4052,0425\60.json,0425\66.json,0.483,0.432,0.460178993,0.645176428,0.4775
4053,0425\60.json,0425\67.json,0.526,0.5,0.462068853,0.716316168,0.5215
4054,0425\60.json,0425\68.json,0.541,0.514,0.495073771,0.656113464,0.538793898
4055,0425\60.json,0425\69.json,0.499,0.432,0.449088713,0.755809781,0.4775
4056,0425\60.json,0425\7.json,0.624,0.517,0.462030828,0.63524643,0.512285054
4057,0425\60.json,0425\70.json,0.591,0.58,0.595119036,0.797657438,0.573597654
4058,0425\60.json,0425\71.json,0.639,0.54,0.571771875,0.711285174,0.564740678
4059,0425\60.json,0425\72.json,0.694,0.653,0.525105032,0.6897936,0.736793898
4060,0425\60.json,0425\73.json,0.526,0.5,0.536875492,0.755588631,0.534303756
4061,0425\60.json,0425\74.json,0.525,0.5,0.500638978,0.725197793,0.526693496
4062,0425\60.json,0425\75.json,0.621,0.51,0.52807869,0.874895837,0.578141285
4063,0425\60.json,0425\76.json,0.581,0.559,0.541390292,0.712267862,0.605997555
4064,0425\60.json,0425\77.json,0.518,0.501,0.550973165,0.652610027,0.578141285
4065,0425\60.json,0425\78.json,0.526,0.5,0.511890697,0.710872236,0.517666321
4066,0425\60.json,0425\79.json,0.482,0.443,0.486512773,0.801039628,0.4775
4067,0425\60.json,0425\8.json,0.587,0.455,0.511890697,0.783928097,0.511529514
4068,0425\60.json,0425\80.json,0.6,0.563,0.572158832,0.781243302,0.573597654
4069,0425\60.json,0425\81.json,0.572,0.432,0.396059017,0.600546764,0.4775
4070,0425\60.json,0425\82.json,0.686,0.569,0.607918759,0.748942789,0.602362783
4071,0425\60.json,0425\83.json,0.486,0.439,0.511478159,0.64550104,0.511529514
4072,0425\60.json,0425\84.json,0.64,0.52,0.598784951,0.767941946,0.564740678
4073,0425\60.json,0425\85.json,0.542,0.523,0.536398905,0.584317367,0.534303756
4074,0425\60.json,0425\86.json,0.611,0.5,0.525105032,0.753389349,0.516793898
4075,0425\60.json,0425\87.json,0.575,0.546,0.525105032,0.763800653,0.560793898
4076,0425\60.json,0425\88.json,0.666,0.535,0.536398905,0.671662126,0.538793898
4077,0425\60.json,0425\89.json,0.586,0.572,0.583383351,0.710803245,0.737937337
4078,0425\60.json,0425\9.json,0.61,0.473,0.550822633,0.746053459,0.546314568
4079,0425\60.json,0425\90.json,0.512,0.48,0.548454318,0.663904459,0.4775
4080,0425\60.json,0425\91.json,0.703,0.681,0.583383351,0.742789123,0.798540166
4081,0425\60.json,0425\92.json,0.674,0.565,0.583095189,0.830081872,0.595177601
4082,0425\60.json,0425\93.json,0.551,0.525,0.572158832,0.632978179,0.560793898
4083,0425\60.json,0425\94.json,0.506,0.455,0.511478159,0.646422285,0.4775
4084,0425\60.json,0425\95.json,0.611,0.487,0.548454318,0.71402372,0.545195776
4085,0425\60.json,0425\96.json,0.515,0.473,0.470870956,0.717425123,0.546314568
4086,0425\60.json,0425\97.json,0.487,0.439,0.437237316,0.674291462,0.511529514
4087,0425\60.json,0425\98.json,0.617,0.5,0.490098029,0.68396139,0.5215
4088,0425\60.json,0425\99.json,0.573,0.546,0.477697316,0.697389313,0.546314568
4089,0425\61.json,0425\62.json,0.666,0.662,0.618589574,0.733965977,0.583513888
4090,0425\61.json,0425\63.json,0.509,0.466,0.491303684,0.503575609,0.4775
4091,0425\61.json,0425\64.json,0.621,0.612,0.633865691,0.789322597,0.603517194
